trip_start_timestamp,trip_total,trip_pooled,trip_miles,cases_total,deaths_total,hospitalizations_total,cases_age_18_29,cases_age_60_69,year,month
2020-09-10,16.94656591074158,1.0,6.7704234781541155,328.0,2.0,19.0,120.0,27.0,2020,9
2020-09-11,17.109852073141713,1.0,6.702940646045453,342.0,5.0,19.0,93.0,21.0,2020,9
2020-09-12,16.36424241969247,1.0,6.2542378063692246,136.0,0.0,11.0,31.0,11.0,2020,9
2020-09-13,18.404995744492346,1.0,6.89747858893938,123.0,3.0,26.0,37.0,9.0,2020,9
2020-09-14,17.618162568816402,1.0,7.263478897130724,430.0,3.0,19.0,108.0,27.0,2020,9
2020-09-15,16.93663706311506,1.0000130843241433,6.8192975763577355,352.0,1.0,21.0,100.0,26.0,2020,9
2020-09-16,17.75262325475931,1.0,6.83849044730573,365.0,4.0,32.0,120.0,25.0,2020,9
2020-09-17,17.57739534311991,1.000014951210217,6.959806639257027,392.0,0.0,25.0,122.0,30.0,2020,9
2020-09-18,18.07628624829177,1.0001205389406045,6.873895567663572,357.0,4.0,21.0,101.0,34.0,2020,9
2020-09-19,18.072177787572578,1.0,6.4218985143174585,170.0,2.0,19.0,49.0,16.0,2020,9
2020-09-20,18.980550133229954,1.0,7.105014329193895,108.0,6.0,17.0,31.0,5.0,2020,9
2020-09-21,18.032622259878455,1.0,7.336861530830053,420.0,2.0,26.0,123.0,34.0,2020,9
2020-09-22,16.975737070839866,1.0000141723356009,6.9238410839719915,351.0,2.0,27.0,108.0,20.0,2020,9
2020-09-23,17.121154195701777,1.000018306971295,6.874023637353028,391.0,6.0,25.0,118.0,27.0,2020,9
2020-09-24,17.742282533593364,1.000080573325407,7.063815688095072,408.0,5.0,21.0,122.0,28.0,2020,9
2020-09-25,18.8641778133728,1.0000492143254502,6.925067798164163,379.0,3.0,37.0,101.0,26.0,2020,9
2020-09-26,18.654513609025017,1.0000253616717951,6.462411795497401,233.0,4.0,19.0,66.0,11.0,2020,9
2020-09-27,19.32201778063952,1.0,7.00920217845249,167.0,1.0,30.0,52.0,11.0,2020,9
2020-09-28,18.169418420412047,1.0,7.261750207477823,419.0,2.0,28.0,101.0,39.0,2020,9
2020-09-29,16.966247722458586,1.0000329001732744,6.944844068068718,381.0,6.0,28.0,105.0,26.0,2020,9
2020-09-30,16.862069873815006,1.0,6.8811855058645035,462.0,2.0,22.0,140.0,35.0,2020,9
2020-10-01,17.103458940958213,1.0002976991546513,6.854303528848554,364.0,4.0,26.0,123.0,15.0,2020,10
2020-10-02,17.364590558683375,1.0001021099471756,6.740927346458714,414.0,4.0,27.0,107.0,23.0,2020,10
2020-10-03,17.676208154599916,1.000234793429497,6.1747761532067855,227.0,3.0,31.0,57.0,20.0,2020,10
2020-10-04,18.232133886913985,1.0002901068367729,6.887841743617744,152.0,5.0,22.0,34.0,13.0,2020,10
2020-10-05,17.226651820281166,1.0001987356141024,7.240421505334773,553.0,3.0,21.0,157.0,38.0,2020,10
2020-10-06,16.374914942983718,1.0,6.844187108834832,560.0,2.0,29.0,176.0,32.0,2020,10
2020-10-07,16.30547734502436,1.0,6.7441767490468,548.0,1.0,26.0,163.0,34.0,2020,10
2020-10-08,17.086434367483434,1.000149273328406,7.006591176497537,612.0,3.0,28.0,181.0,55.0,2020,10
2020-10-09,17.523694244087572,1.0,6.789389213121799,668.0,4.0,30.0,172.0,52.0,2020,10
2020-10-10,16.817528543572386,1.0,6.309205224428713,441.0,5.0,31.0,114.0,35.0,2020,10
2020-10-10,16.817528543572386,1.0,6.309205224428713,441.0,5.0,31.0,114.0,35.0,2020,10
2020-10-11,17.200860690633814,1.0,6.982061557694039,301.0,4.0,30.0,94.0,30.0,2020,10
2020-10-11,17.200860690633814,1.0,6.982061557694039,301.0,4.0,30.0,94.0,30.0,2020,10
2020-10-12,17.418349683279846,1.0,7.336251872937633,682.0,4.0,37.0,180.0,59.0,2020,10
2020-10-12,17.418349683279846,1.0,7.336251872937633,682.0,4.0,37.0,180.0,59.0,2020,10
2020-10-13,16.544967981658726,1.000070303301614,6.949819758141407,879.0,5.0,31.0,252.0,58.0,2020,10
2020-10-13,16.544967981658726,1.000070303301614,6.949819758141407,879.0,5.0,31.0,252.0,58.0,2020,10
2020-10-14,16.317412849857806,1.0000721075575965,6.813767273898772,850.0,3.0,28.0,246.0,62.0,2020,10
2020-10-14,16.317412849857806,1.0000721075575965,6.813767273898772,850.0,3.0,28.0,246.0,62.0,2020,10
2020-10-15,16.738338749117947,1.0,6.925524878503906,908.0,2.0,37.0,266.0,72.0,2020,10
2020-10-15,16.738338749117947,1.0,6.925524878503906,908.0,2.0,37.0,266.0,72.0,2020,10
2020-10-16,16.775873544126473,1.0000072829535829,6.725290653722276,954.0,3.0,40.0,243.0,73.0,2020,10
2020-10-16,16.775873544126473,1.0000072829535829,6.725290653722276,954.0,3.0,40.0,243.0,73.0,2020,10
2020-10-17,15.581376765667144,1.0000105681823246,6.211555185135175,547.0,5.0,44.0,139.0,45.0,2020,10
2020-10-17,15.581376765667144,1.0000105681823246,6.211555185135175,547.0,5.0,44.0,139.0,45.0,2020,10
2020-10-18,16.719824110221712,1.0,6.848347920924327,347.0,1.0,48.0,84.0,21.0,2020,10
2020-10-19,17.346450271738533,1.000013840136366,7.1949765226044455,1165.0,3.0,51.0,274.0,96.0,2020,10
2020-10-20,16.32649950282472,1.0000317049139424,6.712904819280753,1197.0,5.0,56.0,309.0,88.0,2020,10
2020-10-21,16.303620456624852,1.0000926377651058,6.70543145131164,1181.0,6.0,60.0,381.0,84.0,2020,10
2020-10-22,17.527957303593286,1.0003116647554695,6.76827000960143,1307.0,4.0,67.0,331.0,92.0,2020,10
2020-10-23,16.937327469477168,1.000308405838345,6.5879506170761735,1016.0,4.0,65.0,251.0,90.0,2020,10
2020-10-24,15.613988273342637,1.0004996813174118,6.2692394684252415,883.0,5.0,62.0,224.0,59.0,2020,10
2020-10-25,16.54559616315309,1.0002809792004776,7.021885730799776,526.0,10.0,43.0,139.0,39.0,2020,10
2020-10-26,17.196853980453852,1.0012482037574506,7.2072779646438,1541.0,8.0,78.0,404.0,117.0,2020,10
2020-10-27,16.286181502745595,1.001285770684732,6.738939777095865,1627.0,4.0,89.0,452.0,117.0,2020,10
2020-10-28,16.175863793060813,1.0008963816386691,6.691128227862951,1739.0,9.0,91.0,462.0,110.0,2020,10
2020-10-29,16.606027597673787,1.0000225737402046,6.834031565596168,1888.0,4.0,88.0,543.0,131.0,2020,10
2020-10-30,16.650727508765627,1.0,6.7830174745316425,1872.0,4.0,84.0,474.0,151.0,2020,10
2020-10-31,15.332212922249365,1.000050364517848,6.262305717146049,1068.0,10.0,82.0,272.0,86.0,2020,10
2020-10-1,17.103458940958213,1.0002976991546513,6.854303528848554,0.0,0.0,0.0,0.0,0.0,2020,10
2020-10-2,17.364590558683375,1.0001021099471756,6.740927346458714,0.0,0.0,0.0,0.0,0.0,2020,10
2020-10-3,17.676208154599916,1.000234793429497,6.1747761532067855,0.0,0.0,0.0,0.0,0.0,2020,10
2020-10-4,18.232133886913985,1.0002901068367729,6.887841743617744,0.0,0.0,0.0,0.0,0.0,2020,10
2020-10-5,17.226651820281166,1.0001987356141024,7.240421505334773,0.0,0.0,0.0,0.0,0.0,2020,10
2020-10-6,16.374914942983718,1.0,6.844187108834832,0.0,0.0,0.0,0.0,0.0,2020,10
2020-10-7,16.30547734502436,1.0,6.7441767490468,0.0,0.0,0.0,0.0,0.0,2020,10
2020-10-8,17.086434367483434,1.000149273328406,7.006591176497537,0.0,0.0,0.0,0.0,0.0,2020,10
2020-10-9,17.523694244087572,1.0,6.789389213121799,0.0,0.0,0.0,0.0,0.0,2020,10
2020-11-01,16.421035892937102,1.0000262858253002,7.075567144084449,734.0,6.0,74.0,184.0,53.0,2020,11
2020-11-02,16.71819878559536,1.0,7.3312919453618575,2323.0,15.0,109.0,556.0,186.0,2020,11
2020-11-03,15.903782555927325,1.0,6.682255294570478,2142.0,13.0,108.0,554.0,153.0,2020,11
2020-11-04,16.097785789831107,1.0,6.873431907963463,2513.0,8.0,96.0,707.0,173.0,2020,11
2020-11-05,16.278855118458992,1.0000427126133158,7.053756327443797,2638.0,6.0,115.0,764.0,186.0,2020,11
2020-11-06,16.346942087940587,1.0,6.936964420699518,2792.0,10.0,124.0,800.0,217.0,2020,11
2020-11-07,15.406838852168008,1.0000077571964272,6.346440319370554,1571.0,14.0,113.0,394.0,113.0,2020,11
2020-11-08,16.224388467704074,1.0,7.126368709003216,1105.0,11.0,109.0,269.0,87.0,2020,11
2020-11-09,16.737350610957552,1.0,7.333615087813226,3229.0,14.0,145.0,831.0,252.0,2020,11
2020-11-10,16.105432149876044,1.0,6.877870821529662,3353.0,14.0,141.0,817.0,287.0,2020,11
2020-11-11,15.910647148149199,1.0000220402002074,6.8023616953229915,2489.0,9.0,128.0,682.0,211.0,2020,11
2020-11-12,16.36073472950976,1.000012599952255,7.0087748536906185,2928.0,18.0,114.0,742.0,255.0,2020,11
2020-11-13,16.32044797193465,1.0,6.878485918580707,2693.0,19.0,121.0,649.0,244.0,2020,11
2020-11-14,15.233862693939846,1.0,6.4133661074225445,1400.0,16.0,104.0,320.0,126.0,2020,11
2020-11-15,16.042789403716107,1.0,7.032496388286037,834.0,13.0,124.0,191.0,84.0,2020,11
2020-11-16,16.742302334802375,1.0,7.334472830163247,2557.0,26.0,153.0,600.0,203.0,2020,11
2020-11-17,15.869997698086252,1.0,6.868052958992674,2464.0,21.0,145.0,587.0,227.0,2020,11
2020-11-18,15.914757371998679,1.0,6.930334176089248,2326.0,17.0,120.0,566.0,196.0,2020,11
2020-11-19,16.361152081193353,1.0,7.089829304811343,2168.0,17.0,119.0,526.0,187.0,2020,11
2020-11-20,16.592642618723787,1.0,7.151885131992312,2301.0,31.0,124.0,529.0,192.0,2020,11
2020-11-21,15.960159488153653,1.0,6.927604676436576,1263.0,18.0,99.0,294.0,115.0,2020,11
2020-11-22,16.521034740672974,1.0,7.465759031924295,779.0,15.0,101.0,199.0,76.0,2020,11
2020-11-23,16.399649229063982,1.0,7.255046573360745,2376.0,19.0,125.0,543.0,202.0,2020,11
2020-11-24,16.23304454545703,1.0000180375180376,7.1208750348764145,1925.0,17.0,122.0,444.0,163.0,2020,11
2020-11-25,16.444667606669796,1.000022210376688,7.224485375479013,1834.0,17.0,110.0,432.0,165.0,2020,11
2020-11-26,17.518760744881757,1.0,7.814478442674742,265.0,22.0,103.0,48.0,36.0,2020,11
2020-11-27,16.575700375811362,1.0,7.31242988382841,1255.0,23.0,136.0,257.0,138.0,2020,11
2020-11-28,15.83712592755146,1.0,7.167640715008414,1373.0,17.0,117.0,326.0,129.0,2020,11
2020-11-29,16.754263042488212,1.0,7.763543411218643,898.0,17.0,93.0,216.0,77.0,2020,11
2020-11-30,16.689763795492002,1.0,7.537863138346762,2389.0,23.0,123.0,557.0,199.0,2020,11
2020-12-01,15.96744490252108,1.0,7.1037179932548025,2187.0,36.0,128.0,511.0,201.0,2020,12
2020-12-02,15.792110202236486,1.0,6.996421803960407,2050.0,35.0,107.0,514.0,182.0,2020,12
2020-12-03,15.696227697858887,1.0,6.9651134984908305,2071.0,30.0,117.0,521.0,157.0,2020,12
2020-12-04,15.777373670571173,1.0,6.854572209815655,1856.0,32.0,103.0,409.0,158.0,2020,12
2020-12-05,14.89131811474339,1.0,6.4124718563216625,1204.0,13.0,84.0,270.0,118.0,2020,12
2020-12-06,15.650471711811216,1.0,6.983398380658964,708.0,27.0,91.0,160.0,72.0,2020,12
